Year,Type,Product group,Producer,Code,Volume,Cost per unit,Price per unit
2012,Convenience stores,Beverages,Ortalli,|93/01/01|,72,1.15,1.29
2012,Convenience stores,Beverages,Ortalli,|93/01/02|,144,1.03,1.34
2012,Convenience stores,Beverages,Ortalli,|93/01/03|,204,1.07,1.22
2012,Convenience stores,Beverages,Ortalli,|93/01/04|,192,1,1.2
2012,Convenience stores,Beverages,Ortalli,|93/01/05|,72,1.2,1.24
2012,Convenience stores,Beverages,Ortalli,|93/01/06|,96,1.14,1.26
2012,Convenience stores,Beverages,Ortalli,|93/01/07|,180,1.07,1.34
2012,Convenience stores,Beverages,Ortalli,|93/01/08|,168,1.06,1.33
2012,Convenience stores,Beverages,Ortalli,|93/01/09|,84,1.16,1.32
2012,Convenience stores,Beverages,Ortalli,|93/01/10|,180,1.13,1.33
2012,Convenience stores,Beverages,Ortalli,|93/01/11|,72,1.15,1.33
2012,Convenience stores,Beverages,Ortalli,|93/02/01|,96,1.05,1.25
2012,Convenience stores,Delicatessen,The food world,|90/00/01|,444,3.08,5.9
2012,Convenience stores,Delicatessen,The food world,|90/00/02|,360,3.96,5.13
2012,Convenience stores,Delicatessen,The food world,|90/00/03|,396,3.02,6.08
2012,Convenience stores,Delicatessen,The food world,|90/00/04|,516,3.81,5.95
2012,Convenience stores,Delicatessen,The food world,|90/00/05|,456,3.83,6.81
2012,Convenience stores,Delicatessen,The food world,|90/00/06|,468,3.29,5.05
2012,Convenience stores,Delicatessen,The food world,|90/00/07|,492,4.6,5.45
2012,Convenience stores,Delicatessen,The food world,|90/00/08|,528,4,6.01
2012,Convenience stores,Delicatessen,The food world,|90/00/09|,492,4.03,5.79
2012,Convenience stores,Delicatessen,The food world,|90/00/10|,480,3.07,6.69
2012,Convenience stores,Delicatessen,The food world,|90/00/11|,480,4.66,6.67
2012,Convenience stores,Delicatessen,The food world,|90/00/12|,384,3.86,5.53
2012,Convenience stores,Delicatessen,The food world,|90/00/13|,444,4.61,5.9
2012,Convenience stores,Delicatessen,The food world,|90/01/01|,492,3.03,6.66
2012,Convenience stores,Delicatessen,The food world,|90/01/02|,504,4.64,6.21
2012,Convenience stores,Delicatessen,The food world,|90/01/03|,444,3.06,6.35
2012,Convenience stores,Delicatessen,The food world,|90/01/04|,420,3.68,5.11
2012,Convenience stores,Delicatessen,The food world,|90/01/05|,468,3.31,5.46
2012,Convenience stores,Delicatessen,The food world,|90/01/06|,372,3.14,6.55
2012,Convenience stores,Delicatessen,The food world,|90/01/07|,528,3.38,5.79
2012,Convenience stores,Delicatessen,The food world,|90/01/08|,372,4.4,6.85
2012,Convenience stores,Delicatessen,The food world,|90/01/09|,456,3.15,6.19
2012,Convenience stores,Delicatessen,The food world,|90/01/10|,444,3.84,5.32
2012,Convenience stores,Delicatessen,The food world,|90/01/11|,468,3.76,6.46
2012,Convenience stores,Delicatessen,The food world,|90/01/12|,480,3.38,6.25
2012,Convenience stores,Delicatessen,The food world,|90/01/13|,384,4.46,6.29
2012,Convenience stores,Delicatessen,The food world,|90/01/14|,432,4.87,5.26
2012,Convenience stores,Delicatessen,The food world,|90/01/15|,468,3.11,5.53
2012,Convenience stores,Delicatessen,The food world,|90/01/16|,372,3.99,5.29
2012,Convenience stores,Delicatessen,The food world,|90/01/17|,504,4.08,5.29
2012,Convenience stores,Delicatessen,The food world,|90/01/18|,468,3.72,6.31
2012,Convenience stores,Delicatessen,The food world,|90/02/01|,420,3.36,5.56
2012,Convenience stores,Delicatessen,The food world,|90/02/02|,360,3.49,5.11
2012,Convenience stores,Delicatessen,The food world,|90/02/03|,492,3.53,5.93
2012,Convenience stores,Delicatessen,The food world,|90/02/04|,372,3.74,6.24
2012,Convenience stores,Delicatessen,The food world,|90/02/05|,516,3.32,5.66
2012,Convenience stores,Meat,Delta,|04/00/01|,576,6.026666667,8.433333333
2012,Convenience stores,Meat,Delta,|04/00/02|,600,6.1,8.473333333
2012,Convenience stores,Meat,Delta,|04/00/03|,588,6.533333333,7.706666667
2012,Convenience stores,Meat,Delta,|04/00/04|,612,5.6,7.9
2012,Convenience stores,Meat,Delta,|04/00/05|,600,5.466666667,7.513333333
2012,Convenience stores,Ice cream,Delta,|04/04/01|,1392,2.77,3.78
2012,Convenience stores,Ice cream,Delta,|04/04/02|,1908,2.89,3.6
2012,Convenience stores,Ice cream,Delta,|04/04/03|,1224,2.93,3.68
2012,Convenience stores,Ice cream,Delta,|04/04/04|,2724,2.59,3.94
2012,Convenience stores,Ice cream,Delta,|04/04/05|,1284,2.33,3.33
2012,Convenience stores,Ice cream,Delta,|04/04/06|,1368,2.73,3.56
2012,Convenience stores,Ice cream,Delta,|04/04/07|,1416,2.76,3.64
2012,Convenience stores,Ice cream,Delta,|04/04/08|,1644,2.75,3.62
2012,Convenience stores,Ice cream,Delta,|04/04/09|,2220,2.65,3.37
2012,Convenience stores,Ice cream,Delta,|04/04/10|,1272,2.92,3.98
2012,Convenience stores,Ice cream,Delta,|04/04/11|,2664,2.32,3.79
2012,Convenience stores,Ice cream,Delta,|04/04/12|,2172,2.88,3.82
2012,Convenience stores,Ice cream,Delta,|04/04/13|,1956,2.73,3.6
2012,Convenience stores,Ice cream,Delta,|04/04/14|,2316,2.63,3.3
2012,Convenience stores,Ice cream,Delta,|04/04/15|,1716,2.56,3.97
2012,Convenience stores,Ice cream,Delta,|04/04/16|,2748,2.59,3.38
2012,Convenience stores,Ice cream,Delta,|04/04/17|,1956,2.43,3.65
2012,Convenience stores,Ice cream,Delta,|04/04/18|,2340,2.91,3.49
2012,Convenience stores,Ice cream,Delta,|04/04/19|,2220,2.5,3.59
2012,Convenience stores,Ice cream,Delta,|04/04/20|,1464,2.94,3.57
2012,Convenience stores,Ice cream,Delta,|04/04/21|,1956,2.95,3.72
2012,Convenience stores,Ice cream,Delta,|04/04/22|,1356,2.83,3.76
2012,Convenience stores,Ice cream,Delta,|04/04/23|,2328,2.95,3.53
2012,Convenience stores,Ice cream,Delta,|04/04/24|,2604,2.59,3.91
2012,Convenience stores,Ice cream,Delta,|04/04/25|,1992,2.89,3.54
2012,Convenience stores,Ice cream,Delta,|04/04/26|,1272,2.85,3.96
2012,Convenience stores,Ice cream,Delta,|04/04/27|,1968,2.45,3.31
2012,Convenience stores,Ice cream,Delta,|04/04/28|,2700,2.76,3.56
2012,Convenience stores,Ice cream,Delta,|04/04/29|,1500,2.33,3.89
2012,Convenience stores,Ice cream,Delta,|04/04/30|,1248,2.9,3.83
2012,Convenience stores,Ice cream,Delta,|04/04/31|,2232,2.95,3.91
2012,Convenience stores,Ice cream,Delta,|04/04/32|,1368,2.73,3.75
2012,Convenience stores,Ice cream,Delta,|04/04/33|,2028,2.55,3.68
2012,Convenience stores,Ice cream,Delta,|04/04/34|,2268,2.88,3.71
2012,Convenience stores,Ice cream,Delta,|04/04/35|,1476,3,3.83
2012,Convenience stores,Ice cream,Delta,|04/04/36|,1608,2.67,3.75
2012,Convenience stores,Ice cream,Delta,|04/04/37|,1668,2.32,3.42
2012,Convenience stores,Ice cream,Delta,|04/04/38|,2640,2.85,3.57
2012,Convenience stores,Ice cream,Delta,|04/04/39|,1356,2.49,3.69
2012,Convenience stores,Ice cream,Delta,|04/04/40|,2712,2.43,3.59
2012,Convenience stores,Ice cream,Delta,|04/04/41|,1212,2.99,3.82
2012,Convenience stores,Ice cream,Delta,|04/04/42|,2700,2.64,3.93
2012,Convenience stores,Ice cream,Delta,|04/04/43|,1740,2.54,3.78
2012,Convenience stores,Ice cream,Delta,|04/04/44|,2124,2.76,3.89
2012,Convenience stores,Ice cream,Delta,|04/04/45|,1260,2.64,3.75
2012,Convenience stores,Ice cream,Delta,|04/04/46|,1680,2.78,3.98
2012,Convenience stores,Ice cream,Delta,|04/04/47|,1224,2.9,3.53
2012,Convenience stores,Ice cream,Delta,|04/04/48|,1248,2.94,3.42
2012,Convenience stores,Ice cream,Delta,|04/04/49|,1728,2.55,3.61
2012,Convenience stores,Ice cream,Delta,|04/04/50|,1428,2.47,3.9
2012,Convenience stores,Ice cream,Delta,|04/04/51|,1728,2.72,3.36
2012,Convenience stores,Ice cream,Delta,|04/04/52|,2508,2.95,3.4
2012,Convenience stores,Ice cream,Delta,|04/04/53|,1788,2.68,3.73
2012,Convenience stores,Ice cream,Delta,|04/04/54|,2112,2.85,3.62
2012,Convenience stores,Ice cream,Delta,|04/04/55|,2244,2.36,4
2012,Convenience stores,Ice cream,Delta,|04/04/56|,2016,2.56,3.51
2012,Convenience stores,Ice cream,Delta,|04/04/57|,2736,2.86,3.49
2012,Convenience stores,Ice cream,Delta,|04/04/58|,2304,2.94,3.78
2012,Convenience stores,Ice cream,Delta,|04/04/59|,1944,2.85,3.7
2012,Convenience stores,Ice cream,Delta,|04/04/60|,2292,2.35,3.37
2012,Convenience stores,Ice cream,Delta,|04/04/61|,2112,2.88,3.42
2012,Convenience stores,Ice cream,Delta,|04/04/62|,1344,2.59,3.59
2012,Convenience stores,Ice cream,Delta,|04/04/63|,2052,2.65,3.44
2012,Convenience stores,Ice cream,Delta,|04/04/64|,2016,2.77,3.77
2012,Convenience stores,Ice cream,Delta,|04/04/65|,2424,2.42,3.4
2012,Convenience stores,Ice cream,Delta,|04/04/66|,2028,2.41,3.42
2012,Convenience stores,Ice cream,Delta,|04/04/67|,2700,2.98,3.9
2012,Convenience stores,Ice cream,Delta,|04/04/68|,1272,2.5,3.92
2012,Convenience stores,Ice cream,Delta,|04/04/69|,2556,2.98,3.94
2012,Convenience stores,Ice cream,Delta,|04/04/70|,2376,2.84,3.92
2012,Convenience stores,Ice cream,Delta,|04/04/71|,2280,2.3,3.92
2012,Convenience stores,Ice cream,Delta,|04/04/72|,1920,2.51,3.95
2012,Convenience stores,Ice cream,Delta,|04/04/73|,1572,2.43,3.79
2012,Convenience stores,Ice cream,Delta,|04/04/74|,2388,2.93,3.98
2012,Convenience stores,Ice cream,Delta,|04/04/75|,1572,2.63,3.45
2012,Convenience stores,Ice cream,Delta,|04/04/76|,2388,2.48,3.41
2012,Convenience stores,Ice cream,Delta,|04/04/77|,2556,2.68,3.83
2012,Convenience stores,Ice cream,Delta,|04/04/78|,1956,2.9,3.53
2012,Convenience stores,Ice cream,Delta,|04/04/79|,1824,2.44,3.7
2012,Convenience stores,Ice cream,Delta,|04/04/80|,1812,2.56,3.35
2012,Convenience stores,Ice cream,Delta,|04/04/81|,2184,2.63,3.64
2012,Convenience stores,Ice cream,Delta,|04/04/82|,1428,2.62,3.44
2012,Convenience stores,Ice cream,Delta,|04/04/83|,2424,2.89,3.79
2012,Convenience stores,Ice cream,Delta,|04/04/84|,2304,2.39,3.78
2012,Convenience stores,Ice cream,Delta,|04/04/85|,1284,2.4,3.89
2012,Convenience stores,Ice cream,Delta,|04/04/86|,1944,2.56,3.81
2012,Convenience stores,Ice cream,Delta,|04/04/87|,2220,2.63,3.75
2012,Convenience stores,Ice cream,Delta,|04/04/88|,2688,2.94,3.51
2012,Convenience stores,Ice cream,Delta,|04/04/89|,1212,2.47,3.84
2012,Convenience stores,Ice cream,Delta,|04/04/90|,1848,2.5,3.3
2012,Convenience stores,Ice cream,Delta,|04/04/91|,2652,2.53,3.95
2012,Convenience stores,Ice cream,Delta,|04/04/92|,1284,2.98,3.46
2012,Convenience stores,Ice cream,Delta,|04/04/93|,1920,2.46,3.4
2012,Convenience stores,Ice cream,Delta,|04/04/94|,2136,2.75,3.37
2012,Convenience stores,Ice cream,Delta,|04/04/95|,2676,2.64,3.4
2012,Convenience stores,Ice cream,Delta,|04/04/96|,1800,2.53,3.8
2012,Convenience stores,Ice cream,Delta,|04/04/97|,2196,2.97,3.44
2012,Convenience stores,Ice cream,Delta,|04/04/98|,1908,2.34,3.96
2012,Convenience stores,Ice cream,Delta,|04/04/99|,1692,2.54,3.97
2012,Convenience stores,Ice cream,Delta,|04/05/01|,2748,2.63,3.71
2012,Convenience stores,Ice cream,Delta,|04/05/02|,1464,2.58,3.36
2012,Convenience stores,Ice cream,Delta,|04/05/03|,1260,2.76,3.69
2012,Convenience stores,Ice cream,Delta,|04/05/04|,1680,2.86,3.93
2012,Convenience stores,Ice cream,Delta,|04/05/05|,2172,2.97,3.47
2012,Convenience stores,Ice cream,Delta,|04/05/06|,2436,2.87,3.74
2012,Convenience stores,Ice cream,Delta,|04/05/07|,2628,2.53,3.45
2012,Convenience stores,Ice cream,Delta,|04/05/08|,2484,2.36,3.47
2012,Convenience stores,Ice cream,Delta,|04/05/09|,2484,2.56,3.75
2012,Convenience stores,Ice cream,Delta,|04/05/10|,2016,2.69,3.39
2012,Convenience stores,Ice cream,Delta,|04/05/11|,1896,2.57,3.93
2012,Convenience stores,Ice cream,Delta,|04/05/12|,2280,2.37,3.59
2012,Convenience stores,Ice cream,Delta,|04/05/13|,1932,2.74,3.66
2012,Convenience stores,Ice cream,Delta,|04/05/14|,1716,2.44,3.36
2012,Convenience stores,Ice cream,Delta,|04/05/15|,2316,2.61,3.61
2012,Convenience stores,Ice cream,Delta,|04/05/16|,1656,2.66,3.98
2012,Convenience stores,Ice cream,Delta,|04/06/01|,1740,2.93,3.49
2012,Convenience stores,Ice cream,Delta,|04/06/02|,2040,2.83,3.74
2012,Convenience stores,Ice cream,Delta,|04/06/04|,1380,2.32,3.44
2012,Convenience stores,Ice cream,Delta,|08/04/03|,1884,2.72,3.91
2012,Convenience stores,Ice cream,Delta,|08/04/05|,1932,2.84,3.73
2012,Convenience stores,Ice cream,Delta,|08/04/06|,1788,2.85,3.71
2012,Convenience stores,Sweets,Suchard,|99/03/01|,1320,1.35,1.85
2012,Convenience stores,Sweets,Suchard,|99/03/02|,828,1.43,1.78
2012,Convenience stores,Sweets,Suchard,|99/03/03|,876,1.1,1.85
2012,Convenience stores,Sweets,Suchard,|99/03/04|,828,1.45,1.61
2012,Convenience stores,Sweets,Suchard,|99/03/05|,1140,1.45,1.64
2012,Convenience stores,Sweets,Suchard,|99/03/06|,1116,1.14,1.89
2012,Convenience stores,Sweets,Suchard,|99/03/07|,672,1.39,1.6
2012,Convenience stores,Sweets,Suchard,|99/03/08|,996,1.31,1.76
2012,Convenience stores,Sweets,Suchard,|99/03/09|,624,1.45,1.62
2012,Convenience stores,Sweets,Suchard,|128/02/01|,684,1.24,1.71
2012,Convenience stores,Sweets,Suchard,|128/02/02|,756,1.11,1.84
2012,Convenience stores,Sweets,Suchard,|128/03/01|,1284,1.33,1.62
2012,Convenience stores,Sweets,Suchard,|128/03/02|,948,1.5,1.81
2012,Convenience stores,Sweets,Suchard,|128/03/03|,1248,1.22,1.74
2012,Convenience stores,Ice cream,Creamy treat,|60/01/01|,2460,2.73,3.33
2012,Convenience stores,Ice cream,Creamy treat,|60/01/02|,1992,2.63,3.81
2012,Convenience stores,Ice cream,Creamy treat,|60/01/03|,1800,2.37,3.7
2012,Convenience stores,Ice cream,Creamy treat,|60/01/04|,1752,2.99,3.55
2012,Convenience stores,Ice cream,Creamy treat,|60/01/05|,1272,2.64,3.94
2012,Convenience stores,Ice cream,Creamy treat,|60/01/06|,1368,2.43,3.45
2012,Convenience stores,Coffee,Kimbo,|30/01/01|,6504,0.55,1.14
2012,Convenience stores,Coffee,Kimbo,|30/01/02|,6216,1.15,1.15
2012,Convenience stores,Coffee,Kimbo,|30/01/03|,8940,0.49,1.19
2012,Convenience stores,Coffee,Kimbo,|30/01/04|,6600,0.45,1.04
2012,Convenience stores,Coffee,Kimbo,|30/01/05|,5124,0.74,1.07
2012,Convenience stores,Coffee,Kimbo,|30/01/06|,7512,0.9,1.1
2012,Convenience stores,Coffee,Kimbo,|30/01/07|,6960,0.61,0.97
2012,Convenience stores,Coffee,Kimbo,|30/01/08|,7392,0.6,1.15
2012,Convenience stores,Coffee,Kimbo,|30/01/09|,8724,0.74,1.2
2012,Convenience stores,Coffee,Kimbo,|30/01/10|,7092,0.84,1.05
2012,Convenience stores,Coffee,Kimbo,|30/01/11|,7440,1.03,1.12
2012,Convenience stores,Coffee,Kimbo,|30/01/12|,7224,0.76,0.92
2012,Convenience stores,Coffee,Kimbo,|30/01/13|,6168,1.13,0.98
2012,Convenience stores,Coffee,Kimbo,|30/01/14|,5376,1.1,1.09
2012,Convenience stores,Coffee,Kimbo,|30/01/15|,9456,0.62,0.93
2012,Convenience stores,Coffee,Kimbo,|30/01/16|,7584,0.53,1.06
2012,Convenience stores,Coffee,Kimbo,|30/01/17|,5904,1.18,1.16
2012,Convenience stores,Coffee,Kimbo,|30/01/18|,9552,1.05,1.11
2012,Convenience stores,Coffee,Kimbo,|30/01/19|,8556,0.94,1.04
2012,Convenience stores,Corn flakes,Chocopops,|94/00/01|,276,1.52,1.88
2012,Convenience stores,Corn flakes,Chocopops,|94/00/02|,456,1.51,1.72
2012,Convenience stores,Corn flakes,Chocopops,|94/00/03|,648,1.4,1.78
2012,Convenience stores,Corn flakes,Chocopops,|94/00/04|,504,1.43,1.72
2012,Convenience stores,Corn flakes,Chocopops,|94/00/05|,372,1.48,1.77
2012,Convenience stores,Corn flakes,Chocopops,|94/00/06|,300,1.41,1.85
2012,Convenience stores,Corn flakes,Chocopops,|94/00/07|,276,1.6,1.81
2012,Convenience stores,Corn flakes,Chocopops,|94/00/08|,552,1.56,1.76
2012,Convenience stores,Corn flakes,Chocopops,|94/00/09|,348,1.49,1.71
2012,Convenience stores,Corn flakes,Chocopops,|94/00/10|,396,1.59,1.7
2012,Convenience stores,Corn flakes,Chocopops,|94/00/11|,480,1.42,1.81
2012,Convenience stores,Corn flakes,Chocopops,|94/00/12|,336,1.51,1.71
2012,Convenience stores,Corn flakes,Chocopops,|94/00/13|,276,1.46,1.7
2012,Convenience stores,Corn flakes,Chocopops,|94/00/14|,324,1.57,1.8
2012,Convenience stores,Corn flakes,Chocopops,|94/00/15|,624,1.58,1.84
2012,Convenience stores,Corn flakes,Chocopops,|94/00/16|,576,1.42,1.85
2012,Convenience stores,Corn flakes,Chocopops,|94/00/17|,540,1.53,1.77
2012,Convenience stores,Corn flakes,Chocopops,|94/00/18|,612,1.55,1.86
2012,Convenience stores,Corn flakes,Chocopops,|94/00/19|,492,1.52,1.72
2012,Convenience stores,Corn flakes,Chocopops,|94/00/20|,276,1.59,1.71
2012,Convenience stores,Corn flakes,Chocopops,|94/00/30|,672,1.53,1.76
2012,Convenience stores,Corn flakes,Chocopops,|94/00/31|,396,1.43,1.8
2012,Convenience stores,Corn flakes,Chocopops,|94/00/32|,600,1.47,1.76
2012,Convenience stores,Corn flakes,Chocopops,|94/00/50|,276,1.5,1.75
2012,Convenience stores,Corn flakes,Chocopops,|94/00/51|,480,1.59,1.79
2012,Convenience stores,Corn flakes,Chocopops,|94/00/52|,624,1.49,1.78
2012,Convenience stores,Corn flakes,Chocopops,|94/00/53|,300,1.49,1.78
2012,Convenience stores,Corn flakes,Chocopops,|94/01/00|,552,1.5,1.87
2012,Convenience stores,Corn flakes,Chocopops,|94/01/01|,444,1.51,1.74
2012,Convenience stores,Corn flakes,Chocopops,|94/01/02|,408,1.54,1.86
2012,Convenience stores,Corn flakes,Chocopops,|94/01/03|,720,1.46,1.9
2012,Convenience stores,Corn flakes,Chocopops,|94/01/04|,492,1.58,1.88
2012,Convenience stores,Corn flakes,Chocopops,|94/02/01|,600,1.53,1.88
2012,Convenience stores,Corn flakes,Chocopops,|94/02/02|,684,1.5,1.8
2012,Convenience stores,Corn flakes,Chocopops,|94/02/04|,384,1.41,1.71
2012,Convenience stores,Corn flakes,Chocopops,|94/02/07|,408,1.49,1.87
2012,Convenience stores,Corn flakes,Chocopops,|94/03/01|,600,1.52,1.74
2012,Convenience stores,Corn flakes,Chocopops,|94/03/02|,240,1.52,1.7
2012,Convenience stores,Corn flakes,Chocopops,|94/03/03|,432,1.45,1.87
2012,Convenience stores,Corn flakes,Chocopops,|94/03/04|,516,1.42,1.78
2012,Convenience stores,Corn flakes,Chocopops,|94/03/05|,420,1.52,1.89
2012,Convenience stores,Corn flakes,Chocopops,|94/03/06|,720,1.58,1.82
2012,Convenience stores,Corn flakes,Chocopops,|94/03/07|,360,1.59,1.79
2012,Convenience stores,Corn flakes,Chocopops,|94/03/08|,396,1.41,1.81
2012,Convenience stores,Corn flakes,Chocopops,|94/03/09|,684,1.48,1.82
2012,Convenience stores,Corn flakes,Chocopops,|94/03/10|,252,1.57,1.87
2012,Convenience stores,Corn flakes,Chocopops,|94/03/11|,240,1.59,1.77
2012,Convenience stores,Corn flakes,Chocopops,|94/03/12|,504,1.53,1.76
2012,Convenience stores,Corn flakes,Chocopops,|94/03/14|,576,1.53,1.86
2012,Convenience stores,Corn flakes,Chocopops,|94/03/15|,552,1.53,1.84
2012,Convenience stores,Corn flakes,Chocopops,|94/03/16|,384,1.48,1.87
2012,Convenience stores,Corn flakes,Chocopops,|94/03/17|,396,1.48,1.71
2012,Convenience stores,Corn flakes,Chocopops,|94/03/18|,276,1.41,1.86
2012,Convenience stores,Corn flakes,Chocopops,|94/04/01|,660,1.48,1.89
2012,Convenience stores,Corn flakes,Chocopops,|94/04/02|,336,1.51,1.79
2012,Convenience stores,Corn flakes,Chocopops,|94/04/03|,552,1.53,1.79
2012,Convenience stores,Corn flakes,Chocopops,|94/04/05|,432,1.48,1.81
2012,Convenience stores,Corn flakes,Chocopops,|94/04/06|,360,1.44,1.76
2012,Convenience stores,Corn flakes,Chocopops,|94/04/07|,396,1.41,1.75
2012,Convenience stores,Corn flakes,Chocopops,|94/04/08|,720,1.55,1.7
2012,Convenience stores,Corn flakes,Chocopops,|94/04/09|,720,1.6,1.82
2012,Convenience stores,Corn flakes,Chocopops,|94/05/01|,660,1.42,1.81
2012,Convenience stores,Corn flakes,Chocopops,|94/05/02|,504,1.47,1.9
2012,Convenience stores,Corn flakes,Chocopops,|94/05/03|,696,1.6,1.7
2012,Convenience stores,Corn flakes,Chocopops,|94/05/08|,696,1.55,1.87
2012,Convenience stores,Corn flakes,Chocopops,|94/05/09|,336,1.48,1.86
2012,Convenience stores,Corn flakes,Chocopops,|94/05/10|,660,1.56,1.75
2012,Convenience stores,Corn flakes,Chocopops,|94/05/11|,660,1.44,1.82
2012,Convenience stores,Corn flakes,Chocopops,|94/05/12|,612,1.44,1.85
2012,Convenience stores,Corn flakes,Chocopops,|94/05/13|,636,1.59,1.88
2012,Convenience stores,Corn flakes,Chocopops,|94/05/14|,324,1.51,1.74
2012,Convenience stores,Corn flakes,Chocopops,|94/05/15|,660,1.41,1.82
2012,Convenience stores,Corn flakes,Chocopops,|94/05/16|,720,1.49,1.82
2012,Convenience stores,Corn flakes,Chocopops,|94/05/17|,264,1.45,1.73
2012,Convenience stores,Corn flakes,Chocopops,|94/06/01|,492,1.41,1.74
2012,Convenience stores,Corn flakes,Chocopops,|94/06/02|,312,1.49,1.75
2012,Convenience stores,Corn flakes,Chocopops,|94/04/101|,648,1.4,1.89
2012,Convenience stores,Corn flakes,Chocopops,|94/04/102|,420,1.54,1.77
2012,Convenience stores,Corn flakes,Chocopops,|94/04/103|,300,1.51,1.88
2012,Convenience stores,Corn flakes,Chocopops,|94/04/104|,564,1.56,1.75
2012,Convenience stores,Corn flakes,Chocopops,|94/04/105|,684,1.6,1.81
